Date,Location,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2020-07-12,"Warangal, Telangana, India",115,564.5158333333333,0.5666666666666667,12.323749999999999,64.40583333333333,4.862916666666666,91.85333333333334,100.63666666666667,6.2175
2020-08-12,"Adilabad, Telangana, India",146,595.11375,0.8645833333333334,13.354166666666666,77.995,12.028333333333334,116.97083333333335,125.91875,10.373333333333333
2020-08-12,"Karimnagar, Telangana, India",120,695.6658333333334,0.7658333333333333,19.922083333333333,57.32874999999999,6.66375,96.20083333333334,109.32416666666667,12.42125
2020-08-12,"Khammam, Telangana, India",103,458.53875,0.10166666666666667,6.009583333333333,75.13208333333334,5.714583333333334,82.24958333333333,88.5425,3.6016666666666666
2020-08-12,"Nizamabad, Telangana, India",153,664.5120833333334,0.4283333333333334,11.471666666666666,71.15375,11.410416666666668,127.31375000000001,142.14416666666668,19.10875
2020-08-12,"Warangal, Telangana, India",100,617.6441666666666,0.33749999999999997,16.502083333333335,64.28458333333333,6.904166666666666,79.74374999999999,89.25916666666667,9.049166666666666
2020-09-12,"Adilabad, Telangana, India",136,583.7083333333334,1.2733333333333334,14.865,87.29124999999999,28.109583333333333,108.69625,116.8,11.674166666666666
2020-09-12,"Karimnagar, Telangana, India",94,653.5266666666666,1.27125,20.920416666666668,57.793749999999996,7.970416666666666,75.2025,86.42791666666666,13.09625
2020-09-12,"Khammam, Telangana, India",119,530.4433333333333,0.11916666666666666,8.772499999999999,67.14541666666666,6.122083333333333,95.15208333333334,102.45958333333334,3.839166666666667
2020-09-12,"Nizamabad, Telangana, India",97,596.3645833333334,0.6158333333333333,10.818333333333333,63.729166666666664,6.921666666666667,77.40916666666666,89.55958333333332,20.735
2020-09-12,"Warangal, Telangana, India",105,661.5933333333334,0.8433333333333333,20.27541666666667,63.18083333333333,7.56125,84.17166666666667,95.10041666666666,12.813333333333333
2020-10-12,"Adilabad, Telangana, India",138,578.2854166666667,0.9254166666666667,14.056666666666667,81.84458333333333,26.494583333333335,110.59458333333333,119.695,8.197916666666666
2020-10-12,"Karimnagar, Telangana, India",106,689.2683333333333,1.0845833333333335,20.37125,55.1525,7.98,84.72875,96.39875,11.729583333333332
2020-10-12,"Khammam, Telangana, India",156,679.11625,0.19666666666666666,10.196250000000001,73.06875000000001,8.908333333333333,134.9375,145.335,3.0691666666666664
2020-10-12,"Nizamabad, Telangana, India",108,587.8816666666667,0.4879166666666666,10.866666666666667,75.78333333333333,14.4125,86.05416666666667,98.09791666666666,22.242083333333337
2020-10-12,"Warangal, Telangana, India",113,566.7420833333333,0.27625,13.956666666666669,75.46041666666666,5.944583333333334,90.31333333333333,98.82375,8.54875
2020-11-12,"Adilabad, Telangana, India",123,527.24375,0.24625,14.597083333333332,81.18125,16.365,98.55541666666666,107.42708333333333,11.315833333333332
2020-11-12,"Karimnagar, Telangana, India",132,549.9133333333333,0.375,13.419166666666667,76.05541666666666,5.540416666666666,105.99833333333333,116.54916666666666,8.544583333333334
2020-11-12,"Khammam, Telangana, India",160,552.6941666666667,0.11083333333333334,8.185,75.90791666666667,5.519583333333333,144.79541666666668,155.30625,1.415
2020-11-12,"Nizamabad, Telangana, India",122,552.55625,0.33791666666666664,6.774583333333333,80.61583333333333,4.8775,97.23916666666666,106.51166666666666,10.260833333333332
2020-11-12,"Warangal, Telangana, India",146,542.2633333333333,0.2091666666666667,10.564166666666667,85.26458333333333,5.058333333333334,116.5125,126.03500000000001,4.8549999999999995
2020-11-25,"Adilabad, Telangana, India",159,548.5222222222222,0.42388888888888887,10.626666666666667,128.54888888888888,19.421666666666667,144.4311111111111,152.1772222222222,3.0744444444444445
2020-11-25,"Karimnagar, Telangana, India",148,672.3938888888889,0.3383333333333333,21.012777777777778,88.91055555555556,16.323888888888888,118.125,129.29555555555555,10.566666666666666
2020-11-25,"Khammam, Telangana, India",92,421.4972222222222,0.04777777777777778,3.1038888888888887,82.85222222222222,1.7633333333333334,73.84666666666666,78.185,3.216111111111111
2020-11-25,"Nizamabad, Telangana, India",140,530.3505555555555,0.17055555555555554,6.367222222222222,103.31444444444443,6.652777777777778,112.07722222222223,121.74444444444445,8.526111111111112
2020-11-25,"Warangal, Telangana, India",102,602.4844444444444,0.2811111111111111,15.222222222222221,63.0761111111111,3.5233333333333334,81.20833333333333,89.94555555555556,11.263333333333334
2020-11-26,"Adilabad, Telangana, India",163,569.8025,0.16416666666666666,10.84375,88.03750000000001,18.908333333333335,153.72708333333333,159.73208333333335,2.2666666666666666
2020-11-26,"Karimnagar, Telangana, India",105,550.7466666666667,0.075,14.3575,44.629583333333336,12.874583333333334,84.0325,91.02375,7.964583333333334
2020-11-26,"Khammam, Telangana, India",68,390.2520833333333,0.02291666666666667,1.8129166666666665,68.05499999999999,0.7404166666666666,48.497083333333336,49.35833333333333,0.9745833333333334
2020-11-26,"Nizamabad, Telangana, India",145,494.00333333333333,0.051666666666666666,6.569583333333334,72.585,8.708333333333334,116.27583333333332,123.02208333333334,6.763333333333333
2020-11-26,"Warangal, Telangana, India",56,428.49916666666667,0.024999999999999998,6.677499999999999,50.90708333333333,1.1241666666666668,44.762499999999996,47.93958333333333,4.156666666666667
2020-11-27,"Adilabad, Telangana, India",152,472.03,0.39083333333333337,18.614583333333332,67.56291666666667,39.191250000000004,126.05375,129.97666666666666,0.027083333333333334
2020-11-27,"Karimnagar, Telangana, India",153,552.83375,0.20791666666666667,17.315,54.77708333333334,27.944166666666664,126.63875,129.76791666666665,1.74125
2020-11-27,"Khammam, Telangana, India",42,344.91291666666666,0.014166666666666668,1.5029166666666667,42.066250000000004,0.315,19.996666666666666,20.413333333333334,0.6875
2020-11-27,"Nizamabad, Telangana, India",137,468.97125,0.05125,6.894166666666667,68.87333333333333,15.289166666666667,109.83208333333333,112.41125,0.41874999999999996
2020-11-27,"Warangal, Telangana, India",77,398.3179166666667,0.017916666666666668,2.5679166666666666,44.22708333333333,0.8808333333333334,61.82666666666666,63.01333333333333,1.5279166666666668
2020-11-28,"Adilabad, Telangana, India",90,379.2658333333333,0.40458333333333335,9.711666666666668,70.11083333333333,20.122916666666665,71.88125000000001,75.38250000000001,2.6579166666666665
2020-11-28,"Karimnagar, Telangana, India",105,449.35999999999996,0.12041666666666667,5.58875,61.45291666666666,5.7075,83.93666666666667,86.18458333333332,1.8220833333333333
2020-11-28,"Khammam, Telangana, India",71,390.94666666666666,0.022083333333333333,2.15375,55.655,0.9758333333333332,56.66041666666666,57.600833333333334,0.8095833333333333
2020-11-28,"Nizamabad, Telangana, India",127,463.96333333333337,0.0375,3.16625,85.29416666666667,6.947500000000001,101.8275,104.13291666666667,1.47375
2020-11-28,"Warangal, Telangana, India",64,399.2925,0.030833333333333334,4.214166666666666,51.32791666666666,1.0791666666666666,50.92291666666667,52.814166666666665,1.7941666666666665
2020-11-29,"Adilabad, Telangana, India",65,376.2058333333334,0.6479166666666667,7.84,64.81583333333333,6.352916666666666,49.23083333333333,53.259166666666665,6.26125
2020-11-29,"Karimnagar, Telangana, India",82,522.515,0.2058333333333333,9.88,61.798750000000005,5.87625,65.96666666666667,70.99458333333332,5.14125
2020-11-29,"Khammam, Telangana, India",62,396.2320833333333,0.21041666666666667,4.854166666666667,34.43125,0.8658333333333333,49.94375,52.90833333333333,4.179583333333333
2020-11-29,"Nizamabad, Telangana, India",79,529.46875,0.07875,7.15375,45.463750000000005,2.15125,63.432500000000005,70.35375,11.690416666666666
2020-11-29,"Warangal, Telangana, India",77,571.4704166666667,0.28583333333333333,12.817083333333334,34.58708333333333,2.0654166666666667,61.30916666666667,65.80499999999999,8.815
2020-12-12,"Adilabad, Telangana, India",152,461.8770833333333,0.16291666666666668,8.41,82.92458333333333,8.439583333333333,124.72500000000001,132.81,5.422499999999999
2020-12-12,"Karimnagar, Telangana, India",153,474.81125,0.13333333333333333,7.145416666666667,88.75166666666667,4.53,128.52375,137.07874999999999,5.11625
2020-12-12,"Khammam, Telangana, India",167,583.2925,0.059166666666666666,7.409583333333334,67.72708333333334,5.560416666666666,164.97958333333335,174.54875,1.4383333333333335
2020-12-12,"Nizamabad, Telangana, India",141,489.27583333333337,0.11291666666666667,5.125416666666667,84.3125,4.838333333333334,112.97500000000001,120.70083333333334,6.69625
2020-12-12,"Warangal, Telangana, India",158,488.8575,0.10458333333333335,5.473333333333334,95.90499999999999,5.4437500000000005,141.50833333333333,149.73375000000001,1.62625
2020-12-13,"Adilabad, Telangana, India",158,523.4891666666666,0.22666666666666668,17.722916666666666,69.17875,33.99208333333333,140.12083333333334,148.93958333333333,3.90375
2020-12-13,"Karimnagar, Telangana, India",160,505.96541666666667,0.41500000000000004,6.517083333333333,83.86041666666667,4.453333333333333,145.49708333333334,154.01333333333335,4.435833333333333
2020-12-13,"Khammam, Telangana, India",170,575.5024999999999,0.12708333333333335,6.71125,78.6775,6.605416666666667,170.8025,180.92625,1.29125
2020-12-13,"Nizamabad, Telangana, India",156,532.9466666666666,0.20583333333333334,6.27625,67.03333333333333,4.20625,135.38458333333332,145.23458333333335,9.422916666666667
2020-12-13,"Warangal, Telangana, India",162,507.0783333333333,0.09375,5.080416666666666,89.10875,3.530416666666667,150.1925,158.03791666666666,2.0308333333333333
2020-12-14,"Adilabad, Telangana, India",165,557.1454166666666,0.09208333333333334,17.852916666666665,59.17250000000001,21.631666666666664,158.74208333333334,168.19208333333333,4.0687500000000005
2020-12-14,"Karimnagar, Telangana, India",157,502.76624999999996,0.11083333333333334,5.973333333333334,96.64958333333334,4.237916666666666,138.0975,146.24875,3.9483333333333337
2020-12-14,"Khammam, Telangana, India",164,611.3866666666667,0.0775,7.6379166666666665,69.96833333333333,4.174166666666667,157.13916666666668,168.02625,1.89875
2020-12-14,"Nizamabad, Telangana, India",156,567.4375,0.11708333333333333,7.487916666666667,64.4775,3.8891666666666667,136.12083333333334,147.59708333333333,10.789166666666667
2020-12-14,"Warangal, Telangana, India",161,523.2120833333333,0.09625,4.689583333333333,109.37583333333333,6.697083333333333,148.98333333333332,157.26458333333332,1.7954166666666669
2020-12-15,"Adilabad, Telangana, India",157,486.07666666666665,0.08291666666666667,7.041666666666667,85.35541666666667,8.0325,138.55166666666665,146.0825,3.3508333333333336
2020-12-15,"Karimnagar, Telangana, India",147,511.24916666666667,0.11416666666666668,5.527083333333334,96.82791666666667,5.815416666666667,117.7525,125.16624999999999,3.767916666666667
2020-12-15,"Khammam, Telangana, India",150,564.2379166666666,0.06125,7.6187499999999995,62.76458333333333,3.18375,120.97208333333333,129.06125,3.5124999999999997
2020-12-15,"Nizamabad, Telangana, India",134,474.1166666666666,0.07833333333333332,4.024583333333333,84.16125,3.0704166666666666,107.49083333333334,114.80958333333332,5.376666666666666
2020-12-15,"Warangal, Telangana, India",154,587.6033333333334,0.16041666666666668,8.392083333333334,84.55,8.044583333333334,129.77208333333334,138.2095833333333,3.5500000000000003
2020-12-16,"Adilabad, Telangana, India",131,550.1920833333334,0.11041666666666666,12.280833333333334,56.51666666666667,7.43,104.94,111.90791666666667,5.32875
2020-12-16,"Karimnagar, Telangana, India",146,616.1133333333333,0.255,10.32,67.36625,5.0441666666666665,116.53916666666667,127.24791666666665,6.203749999999999
2020-12-16,"Khammam, Telangana, India",144,512.6408333333334,0.05791666666666667,4.93375,68.45625,4.455,115.20375,122.55125,1.8854166666666667
2020-12-16,"Nizamabad, Telangana, India",124,499.70625,0.05291666666666667,3.985416666666667,75.22166666666666,3.1466666666666665,98.84249999999999,106.25208333333335,5.434166666666666
2020-12-16,"Warangal, Telangana, India",152,656.4475,0.3383333333333334,11.807916666666666,52.946666666666665,5.781666666666666,126.22791666666666,136.7825,4.992916666666667
2020-12-17,"Adilabad, Telangana, India",154,590.2454166666666,0.3429166666666667,10.899583333333332,60.30583333333333,12.999166666666667,131.02125,137.61958333333334,3.5366666666666666
2020-12-17,"Karimnagar, Telangana, India",154,685.6516666666666,0.49625,16.918333333333333,61.52666666666667,17.056250000000002,130.54708333333335,141.39000000000001,7.25125
2020-12-17,"Khammam, Telangana, India",116,489.83166666666665,0.10583333333333333,7.271249999999999,50.02791666666667,2.5829166666666667,93.0075,101.46333333333332,3.30125
2020-12-17,"Nizamabad, Telangana, India",152,617.2275000000001,0.18666666666666665,6.930416666666667,59.6275,8.5325,124.84833333333334,135.72791666666666,7.435833333333334
2020-12-17,"Warangal, Telangana, India",135,602.7624999999999,0.13875,7.822083333333333,55.79083333333333,5.303333333333334,108.17291666666667,117.12916666666666,4.180833333333333
2020-12-18,"Adilabad, Telangana, India",105,541.7075,0.5254166666666666,11.831249999999999,60.51458333333333,9.35375,84.07916666666667,89.49624999999999,4.93
2020-12-18,"Karimnagar, Telangana, India",133,708.3220833333334,0.4808333333333333,19.97458333333333,55.23208333333333,16.311666666666667,106.3,115.35291666666667,10.693333333333333
2020-12-18,"Khammam, Telangana, India",152,601.6491666666667,0.10333333333333333,8.572083333333333,43.62416666666667,3.0258333333333334,124.00083333333333,133.16958333333335,3.779583333333333
2020-12-18,"Nizamabad, Telangana, India",129,646.99,0.24416666666666664,10.35,54.31166666666667,6.78125,103.57166666666666,114.30083333333333,16.442083333333333
2020-12-18,"Warangal, Telangana, India",154,638.6445833333333,0.20125,9.837083333333334,45.37083333333334,4.6866666666666665,129.49583333333334,136.78083333333333,6.67125
2020-12-19,"Adilabad, Telangana, India",75,439.48625,0.465,9.334583333333333,66.80916666666666,10.345416666666667,60.31708333333333,65.56916666666667,5.805
2020-12-19,"Karimnagar, Telangana, India",80,512.0841666666666,0.46375000000000005,12.472083333333332,58.442499999999995,10.880416666666667,64.07083333333334,71.18583333333333,8.714166666666667
2020-12-19,"Khammam, Telangana, India",156,656.7241666666667,0.17958333333333334,7.40125,44.54,2.7570833333333336,136.875,145.0275,3.987083333333333
2020-12-19,"Nizamabad, Telangana, India",85,471.47333333333336,0.33708333333333335,7.085,54.01791666666667,8.913333333333334,68.25166666666667,75.79166666666667,9.002083333333333
2020-12-19,"Warangal, Telangana, India",89,493.1691666666666,0.10291666666666667,6.302083333333333,51.649166666666666,4.5175,71.39541666666666,76.60083333333334,6.213333333333334
2020-12-20,"Adilabad, Telangana, India",71,381.62916666666666,0.49374999999999997,9.700833333333334,70.75083333333333,15.242916666666666,46.19083333333333,51.11416666666667,7.529166666666666
2020-12-20,"Karimnagar, Telangana, India",66,495.39416666666665,0.6095833333333334,14.799166666666666,64.68666666666667,16.888749999999998,52.626666666666665,59.534166666666664,9.90625
2020-12-20,"Khammam, Telangana, India",144,557.5616666666666,0.1575,6.389166666666667,46.095,3.1300000000000003,114.89583333333333,121.61708333333333,4.970833333333333
2020-12-20,"Nizamabad, Telangana, India",63,419.8766666666667,0.2975,8.159583333333334,57.29458333333333,8.616249999999999,50.647083333333335,57.79541666666666,11.1225
2020-12-20,"Warangal, Telangana, India",77,421.82166666666666,0.11291666666666667,4.628333333333333,64.12041666666667,5.554166666666667,61.3775,65.80875,6.555
2020-12-21,"Adilabad, Telangana, India",57,415.4245833333334,0.755,13.86625,57.44375,14.48375,37.7025,44.53125,8.817083333333334
2020-12-21,"Karimnagar, Telangana, India",78,652.2741666666667,2.3066666666666666,24.169583333333335,52.13958333333333,25.510833333333334,62.675000000000004,73.55458333333333,13.444166666666666
2020-12-21,"Khammam, Telangana, India",102,477.87166666666667,0.15791666666666668,7.445833333333333,65.89291666666666,5.702500000000001,81.21,88.19916666666667,6.055833333333333
2020-12-21,"Nizamabad, Telangana, India",60,501.6525,0.43166666666666664,9.97625,51.446666666666665,9.387916666666667,48.04083333333333,59.427083333333336,15.94
2020-12-21,"Warangal, Telangana, India",68,475.22875,0.19541666666666668,8.430833333333334,56.83375,6.7625,54.20291666666666,61.01833333333334,8.656666666666666
2020-12-22,"Adilabad, Telangana, India",62,469.8041666666666,0.79625,15.494166666666667,61.5575,14.367083333333333,45.99041666666667,53.45583333333334,10.122083333333334
2020-12-22,"Karimnagar, Telangana, India",92,797.3320833333333,1.5204166666666667,31.045416666666668,45.51291666666666,23.5475,73.86583333333333,87.63333333333333,19.964583333333334
2020-12-22,"Khammam, Telangana, India",142,590.5225,0.13208333333333333,8.68375,64.58958333333334,6.603333333333333,113.49916666666667,123.78666666666668,6.089583333333334
2020-12-22,"Nizamabad, Telangana, India",83,665.62625,1.3054166666666667,12.053333333333333,47.6775,9.2025,66.3975,81.98125,18.447916666666668
2020-12-22,"Warangal, Telangana, India",75,644.3470833333333,0.6075,15.092083333333333,41.43,7.629583333333334,60.07708333333333,69.52875,11.638333333333334
2020-12-23,"Adilabad, Telangana, India",81,487.6066666666666,0.8808333333333334,16.166666666666668,70.44208333333333,20.25583333333333,65.19125,72.88250000000001,7.859999999999999
2020-12-23,"Karimnagar, Telangana, India",116,835.9958333333334,2.252083333333333,29.181250000000002,51.336666666666666,22.596666666666668,92.88208333333334,107.15708333333333,23.662499999999998
2020-12-23,"Khammam, Telangana, India",164,702.62125,0.18541666666666667,10.140416666666667,59.65625,8.716666666666667,156.31166666666667,169.45583333333335,4.005
2020-12-23,"Nizamabad, Telangana, India",114,645.0420833333334,0.4479166666666667,11.7325,68.545,15.35375,90.86791666666666,104.74166666666667,22.529583333333335
2020-12-23,"Warangal, Telangana, India",90,662.0095833333334,1.2333333333333334,15.777083333333332,47.84125,7.0183333333333335,72.15875,82.51458333333333,10.9375
2020-12-24,"Adilabad, Telangana, India",111,546.1587499999999,0.70375,16.642083333333336,71.62666666666667,20.424583333333334,88.77416666666666,96.41666666666667,7.19125
2020-12-24,"Karimnagar, Telangana, India",154,687.0433333333334,0.4083333333333334,13.562916666666666,64.515,5.252916666666667,130.305,142.5525,9.655416666666666
2020-12-24,"Khammam, Telangana, India",157,615.00125,0.08208333333333333,7.6812499999999995,72.25625000000001,5.781666666666666,138.76833333333335,149.35458333333335,2.475
2020-12-24,"Nizamabad, Telangana, India",155,636.835,0.2791666666666667,8.914583333333333,69.30666666666667,6.899166666666667,133.83374999999998,147.76833333333335,14.937916666666666
2020-12-24,"Warangal, Telangana, India",159,708.3224999999999,0.5029166666666667,13.235833333333334,57.28125,5.519166666666667,143.62041666666667,157.35875000000001,6.629166666666666
2020-12-25,"Adilabad, Telangana, India",147,629.465,0.47458333333333336,18.004583333333333,71.92041666666667,30.240416666666665,117.82125,126.29916666666666,8.542916666666667
2020-12-25,"Karimnagar, Telangana, India",157,803.1725,1.6804166666666667,26.712500000000002,56.25833333333333,24.398333333333337,137.90583333333333,153.87833333333333,15.939166666666667
2020-12-25,"Khammam, Telangana, India",160,597.4779166666666,0.0675,6.035416666666666,76.16041666666666,6.8429166666666665,145.36625,155.40291666666667,2.44
2020-12-25,"Nizamabad, Telangana, India",156,699.9766666666666,0.3829166666666666,11.830833333333333,61.8025,11.247916666666667,134.65791666666667,150.49458333333334,24.89625
2020-12-25,"Warangal, Telangana, India",157,686.765,0.20666666666666667,11.969166666666666,60.346666666666664,6.983333333333333,137.845,151.00208333333333,5.59875
2020-12-26,"Adilabad, Telangana, India",150,566.8808333333333,0.4604166666666667,12.869583333333333,76.18208333333332,25.498333333333335,120.17916666666667,128.68333333333334,7.815416666666667
2020-12-26,"Karimnagar, Telangana, India",157,822.7833333333333,0.5608333333333334,23.108333333333334,60.916666666666664,22.159166666666668,139.42,153.1675,15.941666666666668
2020-12-26,"Khammam, Telangana, India",171,679.8120833333334,0.07250000000000001,7.601666666666667,57.26458333333333,5.603333333333333,174.26708333333332,184.9,4.244583333333334
2020-12-26,"Nizamabad, Telangana, India",151,652.1358333333334,0.26666666666666666,9.146666666666667,56.24166666666667,14.082500000000001,122.84416666666665,135.83124999999998,13.610833333333332
2020-12-26,"Warangal, Telangana, India",154,709.5733333333334,0.29375,14.84375,51.12708333333333,8.115416666666667,131.43958333333333,143.15791666666667,13.072083333333333
2020-12-27,"Adilabad, Telangana, India",132,509.02458333333334,0.6108333333333333,11.790416666666667,75.64999999999999,26.515833333333333,105.79791666666667,113.68333333333334,7.8187500000000005
2020-12-27,"Karimnagar, Telangana, India",163,816.1075000000001,0.60875,22.133333333333336,72.47208333333333,22.00916666666667,152.58333333333334,166.88375,17.502916666666668
2020-12-27,"Khammam, Telangana, India",183,749.0716666666667,0.11916666666666666,8.700416666666667,52.25208333333333,8.053749999999999,205.08791666666664,217.83916666666667,4.249583333333334
2020-12-27,"Nizamabad, Telangana, India",152,630.9945833333334,0.27666666666666667,10.508333333333333,63.024166666666666,12.37625,126.21458333333334,139.21333333333334,23.866666666666664
2020-12-27,"Warangal, Telangana, India",150,655.4729166666667,0.39749999999999996,12.738750000000001,56.625,8.592916666666666,120.95583333333333,131.06958333333333,10.250833333333334
2020-12-28,"Adilabad, Telangana, India",147,490.11125,0.4066666666666667,12.544583333333334,86.81625000000001,13.902916666666668,117.94708333333334,124.95291666666667,5.744583333333334
2020-12-28,"Karimnagar, Telangana, India",158,705.8183333333333,0.6775000000000001,15.002916666666666,54.94875,5.223333333333334,139.70166666666668,152.22375,14.361666666666666
2020-12-28,"Khammam, Telangana, India",193,813.3249999999999,0.07458333333333333,9.971666666666666,71.01125,4.7124999999999995,231.40041666666664,244.78458333333333,5.933333333333334
2020-12-28,"Nizamabad, Telangana, India",146,532.8058333333333,0.17,5.940416666666667,78.62,5.452083333333333,116.92625,126.15833333333335,9.68875
2020-12-28,"Warangal, Telangana, India",176,821.1141666666667,0.32583333333333336,15.793333333333335,56.20249999999999,4.4487499999999995,188.27583333333334,201.45041666666668,7.837083333333333
2020-12-29,"Adilabad, Telangana, India",112,478.56625,0.30624999999999997,10.001666666666667,69.38000000000001,8.945416666666667,89.77083333333333,95.66416666666667,7.263749999999999
2020-12-29,"Karimnagar, Telangana, India",176,798.0270833333334,0.7916666666666666,13.237499999999999,54.20333333333334,4.91625,186.86916666666664,200.85041666666666,8.372916666666667
2020-12-29,"Khammam, Telangana, India",183,763.2575,0.07458333333333333,9.559166666666668,54.77708333333334,4.7375,205.7145833333333,217.91666666666666,3.248333333333333
2020-12-29,"Nizamabad, Telangana, India",157,597.1995833333334,0.12958333333333333,5.77875,68.85875,4.556666666666667,138.62583333333333,148.73166666666665,8.354583333333332
