Date,District,temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
2019-07-30,Warangal,23.951851851851853,27.07037037037037,88.54814814814816,98.01851851851852,0.5222222222222223,8.292592592592593
2019-07-31,Warangal,24.47777777777777,30.48888888888889,77.62592592592593,94.92592592592592,0.1925925925925926,11.896296296296295
2019-08-01,Warangal,24.41851851851852,33.3074074074074,65.44444444444444,95.88148148148149,0.2481481481481481,11.94814814814815
2019-08-02,Warangal,23.97407407407407,31.36296296296296,74.84444444444445,98.14444444444445,0.0777777777777777,11.796296296296296
2019-08-03,Warangal,23.807407407407407,25.885185185185183,91.98888888888888,98.40370370370373,1.0666666666666669,11.803703703703704
2019-08-04,Warangal,24.296296296296298,29.28518518518519,83.84444444444445,96.37407407407407,0.8185185185185185,11.066666666666666
2019-08-05,Warangal,25.062962962962963,30.74074074074074,79.76296296296296,95.79629629629628,0.8222222222222222,11.692592592592591
2019-08-06,Warangal,24.17407407407408,32.20740740740741,76.68888888888888,98.23703703703704,0.7518518518518519,10.314814814814817
2019-08-07,Warangal,24.003703703703703,26.81111111111111,92.97407407407408,98.9,0.3111111111111111,9.85925925925926
2019-08-08,Warangal,24.17037037037037,27.21851851851852,91.9074074074074,98.65555555555557,0.3148148148148148,8.837037037037037
2019-08-09,Warangal,23.61851851851852,30.796296296296298,79.76296296296296,97.62592592592593,0.3111111111111111,11.274074074074074
2019-08-10,Warangal,25.33333333333333,32.49629629629629,73.91111111111111,93.85925925925925,0.1814814814814814,11.074074074074074
2019-08-11,Warangal,25.9,33.762962962962966,69.34444444444445,93.31851851851852,0.0,8.714814814814815
2019-08-12,Warangal,25.51851851851852,33.63333333333333,67.09629629629629,94.53333333333332,0.0074074074074074,11.42222222222222
2019-08-13,Warangal,26.133333333333333,32.88148148148148,70.23703703703704,96.1777777777778,0.1,10.662962962962965
2019-08-14,Warangal,25.503703703703703,30.66296296296296,76.41851851851852,96.67407407407408,0.0,10.57777777777778
2019-08-15,Warangal,25.54074074074074,32.470370370370375,76.5,97.47037037037036,0.0,7.57037037037037
2019-08-16,Warangal,26.548148148148147,33.803703703703704,68.14074074074074,96.98148148148148,0.0629629629629629,6.855555555555555
2019-08-17,Warangal,26.54074074074074,34.548148148148144,64.8851851851852,96.22962962962964,0.0,7.9185185185185185
2019-08-18,Warangal,26.607407407407408,33.788888888888884,65.10000000000001,96.4925925925926,0.0,9.022222222222222
2019-08-19,Warangal,24.23703703703704,29.61851851851852,85.94814814814815,98.96296296296296,0.0,7.42962962962963
2019-08-20,Warangal,25.31851851851852,33.92962962962963,74.66296296296296,98.87407407407407,0.037037037037037,6.874074074074074
2019-08-21,Warangal,25.49259259259259,32.03703703703704,80.62962962962963,98.4074074074074,0.0,9.037037037037036
2019-08-22,Warangal,24.65185185185185,33.470370370370375,77.12592592592593,97.43333333333332,0.0,13.025925925925923
2019-08-23,Warangal,24.03333333333333,32.24444444444445,77.71481481481482,98.45925925925928,0.0,12.462962962962964
2019-08-24,Warangal,25.1,28.48148148148148,86.08148148148148,97.56666666666668,0.2185185185185185,10.58148148148148
2019-08-25,Warangal,25.003703703703703,33.044444444444444,70.87777777777778,96.68888888888888,0.1777777777777777,9.025925925925923
2019-08-26,Warangal,25.3,33.111111111111114,69.52592592592593,97.56296296296296,0.1259259259259259,10.385185185185184
2019-08-27,Warangal,24.58888888888889,33.62592592592593,70.08518518518518,96.75925925925924,0.0037037037037037,8.592592592592593
2019-08-28,Warangal,25.04074074074074,34.24444444444445,55.6,93.53333333333332,0.0,8.481481481481481
2019-08-29,Warangal,26.11111111111111,34.729629629629635,56.84074074074074,96.52962962962964,0.0,7.67037037037037
2019-08-30,Warangal,25.74074074074074,35.196296296296296,58.86296296296296,95.23333333333332,0.0962962962962963,7.096296296296296
2019-08-31,Warangal,24.14814814814815,34.285185185185185,69.77777777777777,98.48148148148148,0.037037037037037,10.174074074074074
2019-09-01,Warangal,24.05925925925926,32.22592592592593,77.38148148148149,98.53333333333332,0.0333333333333333,10.477777777777776
2019-09-02,Warangal,22.95925925925926,31.314814814814813,79.6962962962963,98.62592592592593,0.1703703703703704,9.54814814814815
2019-09-03,Warangal,24.32592592592593,28.55925925925926,83.67037037037036,97.6851851851852,0.0,8.15925925925926
2019-09-04,Warangal,24.61111111111111,29.17037037037037,85.3,97.1777777777778,0.3518518518518518,7.474074074074075
2019-09-05,Warangal,24.23333333333333,31.31851851851852,81.32592592592593,97.61111111111111,0.1518518518518518,9.35925925925926
2019-09-06,Warangal,24.69259259259259,32.88148148148148,75.1148148148148,97.21111111111112,0.0037037037037037,9.762962962962964
2019-09-07,Warangal,24.88148148148148,29.13703703703704,82.17037037037036,95.24444444444444,0.2,9.025925925925923
2019-09-08,Warangal,25.11851851851852,30.24074074074074,82.07037037037037,95.35555555555555,0.1111111111111111,8.25925925925926
2019-09-09,Warangal,24.677777777777777,32.214814814814815,77.72222222222223,98.52962962962964,0.0,9.807407407407409
2019-09-11,Warangal,25.78518518518519,33.62592592592593,68.41666666666667,96.2425925925926,0.1296296296296296,8.774074074074074
2019-09-12,Warangal,24.5,33.56296296296296,66.2537037037037,96.95555555555556,0.0666666666666666,9.485185185185186
2019-09-13,Warangal,24.6925925925926,29.453703703703702,81.0037037037037,97.29074074074072,0.0,8.377777777777778
2019-09-14,Warangal,24.97777777777777,32.58888888888889,74.87962962962963,97.66851851851852,0.037037037037037,7.318518518518518
2019-09-15,Warangal,24.3,34.23518518518519,65.60555555555555,98.52962962962964,0.0,8.381481481481481
2019-09-16,Warangal,25.42037037037037,32.75185185185185,76.18703703703704,98.42962962962964,0.0,7.640740740740741
2019-09-17,Warangal,25.53518518518519,32.50185185185185,78.5425925925926,98.37037037037037,0.0,7.648148148148148
2019-09-18,Warangal,23.55185185185185,33.58888888888889,77.82962962962964,98.8222222222222,0.0,10.903703703703703
2019-09-19,Warangal,24.36296296296296,32.422222222222224,78.76296296296296,98.9962962962963,0.0,7.762962962962963
2019-09-20,Warangal,24.522222222222226,33.218518518518515,77.61851851851851,98.73703703703704,0.0,8.225925925925926
2019-09-21,Warangal,24.7,33.67037037037037,72.58148148148149,98.8148148148148,0.0,5.951851851851852
2019-09-22,Warangal,24.43703703703704,33.51481481481481,74.83333333333333,93.18888888888888,0.1629629629629629,7.9185185185185185
2019-09-23,Warangal,24.75925925925926,34.22222222222222,72.55555555555556,98.6074074074074,0.0,6.525925925925925
2019-09-24,Warangal,24.607407407407408,34.06296296296296,74.16666666666667,98.5,0.0,7.544444444444444
2019-09-25,Warangal,23.81111111111111,32.379629629629626,78.74814814814815,99.00555555555556,0.0,6.362962962962962
2019-09-26,Warangal,24.503703703703703,31.51111111111111,83.17777777777779,98.32777777777775,0.825925925925926,9.614814814814816
2019-09-27,Warangal,23.05185185185185,29.08148148148148,86.07777777777777,97.58888888888887,0.4407407407407407,10.48148148148148
2019-09-28,Warangal,24.08888888888889,32.275925925925925,76.99814814814815,98.22777777777776,0.0037037037037037,7.825925925925926
2019-09-29,Warangal,24.52037037037037,32.675925925925924,76.78148148148148,97.82777777777775,0.0148148148148148,8.25925925925926
2019-09-30,Warangal,23.562962962962963,33.766666666666666,73.76296296296296,98.19444444444444,0.0,9.814814814814817
2019-10-01,Warangal,23.70740740740741,31.590740740740745,79.73518518518519,98.30925925925924,0.0,7.011111111111112
2019-10-02,Warangal,22.314814814814813,34.13333333333333,71.3962962962963,97.97407407407408,0.1407407407407407,8.996296296296297
2019-10-03,Warangal,24.51851851851852,33.833333333333336,74.43333333333334,98.51111111111112,0.0,5.607407407407408
2019-10-04,Warangal,23.496296296296297,34.3074074074074,67.92962962962963,98.14444444444445,0.0074074074074074,6.622222222222223
2019-10-05,Warangal,24.08888888888889,34.05925925925926,65.98148148148148,98.12592592592593,0.0,5.022222222222222
