Location_ID,Date,AQI,NO2,SO2,PM2.5,PM10
1,2021-12-02,167,7.34583333333333,5.20083333333333,87.1491666666667,97.5258333333333
2,2021-12-02,165,7.84208333333333,7.12208333333333,83.415,93.82375
3,2021-12-02,164,5.41916666666667,5.045,82.5895833333333,92.6541666666666
4,2021-12-02,164,7.97,5.56083333333333,82.3495833333334,93.1266666666667
0,2021-12-03,134,4.58125,6.63291666666667,24.1066666666667,29.0058333333333
1,2021-12-03,94,4.42833333333333,3.4325,15.0595833333333,19.92125
2,2021-12-03,59,5.15083333333333,5.49291666666667,11.1475,15.9970833333333
3,2021-12-03,125,2.6675,2.57208333333333,15.82625,20.0175
4,2021-12-03,85,5.65333333333333,5.76375,15.9341666666667,21.0383333333333
0,2021-12-04,153,7.62666666666667,8.76583333333333,54.2054166666667,65.8595833333333
1,2021-12-04,93,10.2833333333333,5.38625,32.0195833333333,42.1425
2,2021-12-04,76,3.85291666666667,1.98958333333333,24.2083333333333,30.93875
3,2021-12-04,156,3.72,5.19333333333333,50.2729166666667,61.4383333333333
4,2021-12-04,87,6.05916666666667,4.01083333333333,29.3995833333333,37.1158333333333
0,2021-12-05,149,6.59083333333333,6.25833333333333,33.13,44.89875
1,2021-12-05,204,3.80791666666667,6.0,35.9033333333333,44.31375
2,2021-12-05,210,4.46458333333333,11.2079166666667,36.6516666666667,43.1229166666667
3,2021-12-05,120,3.81583333333333,4.6375,26.1933333333333,36.81375
4,2021-12-05,156,3.92375,3.71208333333333,30.8483333333333,37.7183333333333
0,2021-12-06,37,3.695,2.07,5.83625,6.94083333333333
1,2021-12-06,32,3.36291666666667,2.33958333333333,2.76583333333333,4.08916666666667
2,2021-12-06,29,3.00958333333333,1.26875,2.81041666666667,3.79166666666667
3,2021-12-06,29,2.87041666666667,1.91083333333333,2.45916666666667,3.8525
4,2021-12-06,29,3.79791666666667,1.27333333333333,2.87375,4.35041666666667
0,2021-12-07,69,7.175,3.96708333333333,20.8225,22.04375
1,2021-12-07,43,6.49125,5.75625,10.3154166666667,11.98625
2,2021-12-07,37,5.50541666666667,4.21208333333333,8.94416666666667,9.73708333333333
3,2021-12-07,44,4.87166666666667,1.96625,10.6258333333333,13.0179166666667
4,2021-12-07,29,5.675,1.27916666666667,7.00416666666667,8.89083333333333
0,2021-12-08,31,7.58208333333333,2.68,7.40541666666667,10.0458333333333
1,2021-12-08,67,9.33041666666667,3.45708333333333,19.7466666666667,25.5775
2,2021-12-08,66,3.39375,1.30708333333333,19.59375,21.36875
3,2021-12-08,51,4.52375,2.25166666666667,12.3120833333333,15.6004166666667
4,2021-12-08,69,8.655,1.89041666666667,20.94375,25.8666666666667
0,2021-12-09,29,4.12666666666667,2.93583333333333,6.39541666666667,7.43791666666667
1,2021-12-09,29,3.80416666666667,1.64625,2.61666666666667,3.70333333333333
2,2021-12-09,22,4.04291666666667,1.30208333333333,4.56666666666667,5.98416666666667
